carat,cut,color,clarity,depth,table,price,x,y,z,x*y*z
1.01,3-Very Good,3-F,5-VS2,61.0,59.0,5560,6.39,6.46,3.92,161.81524799999997
0.3,3-Very Good,4-G,5-VS2,63.0,55.0,526,4.29,4.31,2.71,50.107628999999996
1.36,1-Ideal,4-G,6-SI1,60.9,56.0,8977,7.15,7.16,4.36,223.20584000000002
0.38,1-Ideal,2-E,4-VS1,62.7,55.0,1000,4.6,4.65,2.9,62.031
1.2,4-Good,5-H,7-SI2,59.7,63.0,5085,6.84,6.87,4.09,192.192372
1.01,1-Ideal,1-D,6-SI1,61.6,56.0,5234,6.45,6.48,3.98,166.34808000000004
0.77,1-Ideal,5-H,5-VS2,61.3,56.0,3996,5.91,5.94,3.63,127.432602
0.9,4-Good,4-G,4-VS1,63.9,60.0,4401,6.14,6.09,3.91,146.205066
0.34,2-Premium,2-E,5-VS2,61.0,59.0,745,4.48,4.51,2.74,55.36115200000001
0.76,1-Ideal,1-D,5-VS2,61.8,57.0,3306,5.85,5.9,3.63,125.28945
1.39,1-Ideal,7-J,5-VS2,60.3,57.0,6252,7.24,7.26,4.37,229.697688
1.27,2-Premium,4-G,5-VS2,61.0,60.0,8705,6.97,6.93,4.24,204.800904
0.52,2-Premium,3-F,6-SI1,62.0,59.0,1112,5.18,5.15,3.2,85.3664
1.26,2-Premium,6-I,7-SI2,60.1,59.0,5080,7.03,6.99,4.21,206.878137
1.47,5-Fair,5-H,8-I1,66.7,59.0,4898,6.98,6.94,4.64,224.76716800000003
1.01,3-Very Good,4-G,5-VS2,63.1,55.0,5294,6.38,6.36,4.02,163.11873599999998
2.49,5-Fair,7-J,8-I1,66.3,58.0,6289,8.26,8.18,5.45,368.23906
0.32,4-Good,2-E,6-SI1,63.1,54.0,524,4.37,4.41,2.77,53.38260900000001
0.51,4-Good,4-G,3-VVS2,63.1,58.0,1875,5.07,5.11,3.21,83.163717
0.71,1-Ideal,2-E,4-VS1,61.4,57.0,3435,5.81,5.78,3.56,119.551208
1.06,3-Very Good,3-F,1-IF,60.6,56.0,9433,6.62,6.69,4.03,178.47983400000004
0.58,1-Ideal,2-E,5-VS2,61.9,56.0,1884,5.35,5.38,3.32,95.55955999999999
1.54,2-Premium,5-H,5-VS2,61.9,61.0,10758,7.41,7.33,4.56,247.677768
0.71,3-Very Good,2-E,5-VS2,63.8,58.0,2804,5.62,5.66,3.6,114.51312
0.73,1-Ideal,2-E,6-SI1,62.1,59.0,2523,5.74,5.79,3.58,118.97986800000001
0.57,2-Premium,1-D,6-SI1,60.2,60.0,1847,5.36,5.34,3.22,92.16412800000002
0.54,1-Ideal,3-F,5-VS2,63.0,57.0,1837,5.22,5.18,3.28,88.68988799999998
0.72,2-Premium,3-F,4-VS1,62.2,58.0,2829,5.75,5.7,3.56,116.679
1.53,3-Very Good,5-H,6-SI1,60.4,60.0,9332,7.39,7.44,4.48,246.31756800000002
0.67,4-Good,7-J,4-VS1,64.2,55.6,1581,5.54,5.57,3.57,110.162346
0.42,1-Ideal,1-D,7-SI2,62.0,54.0,660,4.8,4.85,2.99,69.60719999999999
0.32,1-Ideal,6-I,4-VS1,62.4,54.0,523,4.38,4.4,2.74,52.80528000000001
0.4,1-Ideal,2-E,5-VS2,62.6,57.0,912,4.7,4.73,2.95,65.58145
0.31,3-Very Good,2-E,6-SI1,63.4,55.0,698,4.32,4.29,2.73,50.594544000000006
0.33,4-Good,2-E,6-SI1,63.3,56.0,579,4.41,4.43,2.8,54.70164
0.91,3-Very Good,1-D,6-SI1,60.2,60.0,4466,6.22,6.27,3.76,146.63774399999997
0.36,1-Ideal,4-G,5-VS2,62.3,54.0,579,4.59,4.62,2.87,60.860646
2.12,1-Ideal,3-F,7-SI2,62.3,57.0,17730,8.19,8.22,5.11,344.014398
1.0,4-Good,5-H,6-SI1,56.8,65.0,4138,6.61,6.49,3.72,159.58390800000004
1.03,2-Premium,4-G,5-VS2,62.3,57.0,6146,6.51,6.43,4.03,168.692979
0.37,3-Very Good,2-E,4-VS1,62.8,55.0,818,4.61,4.63,2.9,61.898469999999996
1.01,3-Very Good,4-G,6-SI1,63.4,58.0,4672,6.33,6.28,4.0,159.0096
0.82,1-Ideal,2-E,6-SI1,62.1,54.0,3380,5.98,6.03,3.73,134.501562
0.7,3-Very Good,2-E,6-SI1,62.1,60.0,2730,5.62,5.66,3.5,111.3322
0.33,1-Ideal,3-F,5-VS2,61.4,57.0,666,4.45,4.48,2.74,54.624640000000014
2.23,2-Premium,7-J,6-SI1,62.4,59.0,14129,8.33,8.36,5.21,362.81814799999995
1.51,4-Good,5-H,5-VS2,64.2,58.5,10763,7.16,7.22,4.62,238.831824
1.01,3-Very Good,3-F,7-SI2,61.0,60.0,4121,6.44,6.48,3.94,164.42092800000003
1.2,3-Very Good,4-G,7-SI2,61.7,59.0,5518,6.81,6.86,4.22,197.144052
1.07,5-Fair,2-E,7-SI2,62.2,66.0,4496,6.57,6.48,4.06,172.848816
0.39,1-Ideal,5-H,4-VS1,61.9,57.0,740,4.71,4.76,2.93,65.689428
0.84,3-Very Good,6-I,3-VVS2,61.7,56.0,3392,6.03,6.07,3.74,136.891854
0.42,2-Premium,5-H,2-VVS1,62.0,58.0,1142,4.82,4.79,2.98,68.80164400000001
1.01,4-Good,2-E,3-VVS2,63.9,58.0,8569,6.37,6.31,4.05,162.788535
0.59,3-Very Good,6-I,5-VS2,61.2,57.0,1445,5.4,5.42,3.31,96.87708
0.56,1-Ideal,4-G,2-VVS1,62.3,55.0,2055,5.25,5.31,3.29,91.71697499999999
0.9,4-Good,3-F,6-SI1,62.5,59.0,4119,6.1,6.13,3.82,142.84126
1.01,1-Ideal,3-F,5-VS2,61.2,58.0,7409,6.45,6.43,3.94,163.40559
0.53,1-Ideal,4-G,7-SI2,61.6,55.0,1171,5.2,5.25,3.22,87.906
1.09,2-Premium,1-D,7-SI2,61.2,60.0,5258,6.64,6.6,4.05,177.48719999999997
0.3,2-Premium,1-D,5-VS2,60.5,58.0,911,4.38,4.35,2.64,50.29991999999999
0.34,3-Very Good,3-F,3-VVS2,61.0,56.0,825,4.51,4.53,2.76,56.38762799999999
0.6,1-Ideal,3-F,5-VS2,62.1,57.0,1866,5.39,5.37,3.34,96.67396199999999
0.52,3-Very Good,4-G,4-VS1,63.8,58.0,1641,5.06,5.09,3.24,83.447496
0.5,4-Good,4-G,3-VVS2,64.4,57.0,1991,4.97,5.05,3.22,80.81717
0.9,4-Good,3-F,6-SI1,63.6,59.0,3881,6.12,6.07,3.88,144.135792
0.53,1-Ideal,1-D,5-VS2,61.0,56.0,1659,5.26,5.29,3.22,89.597788
0.31,1-Ideal,4-G,3-VVS2,60.8,56.0,707,4.38,4.4,2.67,51.45624
0.36,1-Ideal,5-H,6-SI1,61.6,56.0,538,4.6,4.62,2.84,60.35567999999999
1.53,2-Premium,4-G,5-VS2,59.4,59.0,13077,7.55,7.51,4.47,253.45123499999997
1.79,4-Good,4-G,7-SI2,57.8,59.0,9122,8.07,7.94,4.63,296.670954
0.3,1-Ideal,1-D,5-VS2,62.8,57.0,911,4.31,4.29,2.7,49.92273
0.41,4-Good,5-H,6-SI1,63.8,56.0,876,4.74,4.69,3.01,66.914106
0.91,2-Premium,2-E,3-VVS2,61.1,61.0,7006,6.24,6.2,3.8,147.0144
1.5,2-Premium,2-E,7-SI2,59.5,55.0,10080,7.51,7.47,4.46,250.20466199999998
2.16,3-Very Good,4-G,7-SI2,62.6,55.0,15166,8.2,8.25,5.14,347.72099999999995
0.5,4-Good,1-D,7-SI2,63.1,56.0,958,5.05,4.96,3.16,79.15168
0.4,1-Ideal,5-H,2-VVS1,62.0,54.0,1088,4.76,4.72,2.94,66.053568
0.24,3-Very Good,1-D,4-VS1,62.2,58.0,419,3.95,3.99,2.47,38.92843500000001
0.71,3-Very Good,4-G,7-SI2,61.3,58.0,2081,5.73,5.75,3.52,115.97520000000002
0.3,1-Ideal,3-F,4-VS1,62.3,53.8,652,4.3,4.33,2.69,50.08511
0.4,1-Ideal,2-E,4-VS1,62.3,56.0,1053,4.71,4.73,2.94,65.498202
1.52,3-Very Good,1-D,7-SI2,63.2,58.0,9030,7.31,7.25,4.6,243.78849999999997
0.77,2-Premium,2-E,6-SI1,59.8,61.0,2889,5.99,5.95,3.57,127.236585
0.7,2-Premium,2-E,7-SI2,61.8,60.0,2342,5.65,5.61,3.48,110.30382000000002
2.01,1-Ideal,4-G,6-SI1,61.6,57.0,12829,8.08,8.0,4.95,319.968
0.25,2-Premium,2-E,3-VVS2,62.5,59.0,576,4.02,4.05,2.52,41.028119999999994
0.52,4-Good,4-G,6-SI1,63.6,56.0,1244,5.07,5.09,3.23,83.354349
1.25,1-Ideal,3-F,3-VVS2,61.8,57.0,13623,6.9,6.95,4.28,205.24740000000003
0.39,1-Ideal,3-F,3-VVS2,62.1,55.0,988,4.7,4.74,2.93,65.27454000000002
0.41,1-Ideal,3-F,2-VVS1,62.0,55.0,1356,4.78,4.74,2.95,66.83874000000002
1.55,1-Ideal,4-G,3-VVS2,61.9,54.0,15512,7.41,7.45,4.6,253.9407
1.06,1-Ideal,3-F,7-SI2,60.7,57.0,4568,6.57,6.61,4.0,173.7108
0.44,1-Ideal,4-G,5-VS2,62.0,55.0,869,4.89,4.91,3.04,72.990096
1.11,1-Ideal,3-F,2-VVS1,62.1,57.0,12956,6.62,6.69,4.13,182.908614
0.99,5-Fair,6-I,6-SI1,60.7,66.0,3337,6.42,6.34,3.87,157.519836
1.0,2-Premium,5-H,6-SI1,59.4,58.0,4788,6.51,6.46,3.85,161.91021
2.01,4-Good,6-I,5-VS2,64.3,60.0,11954,7.91,7.86,5.07,315.21508200000005
0.93,2-Premium,2-E,6-SI1,61.4,57.0,4229,6.34,6.23,3.86,152.463052
1.0,4-Good,4-G,7-SI2,57.4,60.0,3941,6.63,6.53,3.78,163.650942
0.52,3-Very Good,1-D,6-SI1,63.8,56.0,1452,5.06,5.1,3.24,83.61144
0.9,2-Premium,5-H,5-VS2,61.3,59.0,4082,6.24,6.19,3.81,147.16353600000002
0.4,4-Good,6-I,2-VVS1,63.9,56.0,842,4.64,4.68,2.98,64.71129599999999
0.3,3-Very Good,5-H,4-VS1,62.9,57.0,526,4.26,4.29,2.69,49.16082599999999
0.39,2-Premium,1-D,5-VS2,61.4,60.0,1024,4.72,4.7,2.89,64.11176
1.22,2-Premium,3-F,2-VVS1,61.9,58.0,11723,6.81,6.85,4.23,197.32315499999999
0.41,3-Very Good,3-F,7-SI2,62.6,54.0,612,4.75,4.77,2.98,67.51935
0.71,3-Very Good,4-G,5-VS2,63.3,56.0,2549,5.67,5.74,3.61,117.490338
0.3,1-Ideal,4-G,2-VVS1,61.9,55.0,976,4.32,4.34,2.68,50.246784
0.31,1-Ideal,3-F,3-VVS2,62.4,55.0,977,4.36,4.33,2.71,51.161548
1.01,1-Ideal,3-F,1-IF,62.0,58.0,10688,6.41,6.46,3.99,165.220314
0.31,1-Ideal,2-E,5-VS2,62.0,56.0,756,4.38,4.36,2.71,51.752328000000006
1.23,1-Ideal,6-I,7-SI2,61.8,55.0,5820,6.87,6.91,4.26,202.22944199999998
1.01,1-Ideal,4-G,4-VS1,61.8,57.0,6618,6.45,6.4,3.97,163.88160000000002
0.35,1-Ideal,2-E,5-VS2,62.0,55.0,767,4.52,4.54,2.81,57.663447999999995
0.3,2-Premium,6-I,4-VS1,58.8,61.0,608,4.43,4.38,2.59,50.254805999999995
0.35,3-Very Good,2-E,5-VS2,60.2,60.0,669,4.54,4.57,2.74,56.84897200000001
2.03,2-Premium,6-I,5-VS2,60.5,62.0,16483,8.22,8.17,4.96,333.10070400000006
0.35,1-Ideal,1-D,6-SI1,60.8,55.0,827,4.59,4.56,2.78,58.18651199999999
0.53,3-Very Good,1-D,6-SI1,61.4,57.0,1631,5.2,5.26,3.21,87.79992
2.02,1-Ideal,6-I,6-SI1,61.8,56.0,16560,8.07,8.09,4.99,325.778637
0.3,2-Premium,1-D,5-VS2,62.2,60.0,911,4.3,4.28,2.67,49.13868
1.26,1-Ideal,7-J,5-VS2,63.2,57.0,5306,6.86,6.81,4.32,201.81571200000002
0.42,2-Premium,2-E,6-SI1,60.0,61.0,953,4.88,4.85,2.92,69.11055999999999
0.3,3-Very Good,3-F,4-VS1,61.0,60.0,570,4.3,4.22,2.6,47.17959999999999
0.31,2-Premium,5-H,5-VS2,62.4,59.0,628,4.34,4.31,2.7,50.50458
0.24,4-Good,3-F,4-VS1,60.8,64.0,373,3.96,4.0,2.42,38.3328
0.28,1-Ideal,2-E,3-VVS2,62.1,56.0,828,4.21,4.19,2.61,46.040138999999996
1.01,5-Fair,1-D,7-SI2,65.3,55.0,4205,6.33,6.19,4.09,160.25724300000002
1.61,3-Very Good,2-E,7-SI2,60.4,58.0,10580,7.59,7.64,4.6,266.7429599999999
1.01,2-Premium,5-H,6-SI1,62.3,61.0,4513,6.39,6.32,3.96,159.92380799999998
0.3,1-Ideal,1-D,7-SI2,62.1,57.0,574,4.33,4.3,2.68,49.898920000000004
1.62,2-Premium,6-I,4-VS1,61.7,59.0,10362,7.55,7.47,4.63,261.125055
0.56,2-Premium,4-G,6-SI1,60.2,59.0,1441,5.36,5.34,3.22,92.16412800000002
1.01,1-Ideal,1-D,7-SI2,61.3,54.0,5006,6.52,6.47,3.99,168.315756
0.53,2-Premium,3-F,7-SI2,60.5,60.0,1242,5.23,5.19,3.15,85.502655
0.76,1-Ideal,1-D,5-VS2,60.2,56.0,3293,5.95,5.92,3.57,125.74968000000001
0.33,1-Ideal,6-I,1-IF,61.6,55.0,694,4.46,4.47,2.75,54.82455
0.71,1-Ideal,3-F,4-VS1,62.3,55.0,3281,5.74,5.76,3.58,118.36339199999999
0.81,1-Ideal,3-F,7-SI2,58.8,57.0,2761,6.14,6.11,3.6,135.05544
1.0,4-Good,6-I,6-SI1,57.6,61.0,3640,6.56,6.52,3.77,161.24742399999997
1.35,3-Very Good,4-G,4-VS1,63.4,56.0,8256,7.09,7.01,4.47,222.16302299999998
0.38,1-Ideal,2-E,4-VS1,61.6,56.0,1069,4.67,4.65,2.87,62.32348500000001
2.03,3-Very Good,6-I,5-VS2,59.9,59.0,16422,8.32,8.24,4.96,340.04172800000003
0.55,1-Ideal,2-E,4-VS1,61.7,55.0,1975,5.27,5.29,3.26,90.883258
0.57,1-Ideal,5-H,6-SI1,61.6,60.0,1304,5.33,5.35,3.29,93.815995
0.42,3-Very Good,4-G,6-SI1,61.6,61.0,687,4.79,4.82,2.96,68.339888
0.51,1-Ideal,1-D,6-SI1,60.6,57.0,1403,5.15,5.18,3.13,83.49901
1.51,1-Ideal,5-H,5-VS2,62.2,57.0,11435,7.29,7.33,4.55,243.13243500000002
2.02,2-Premium,3-F,7-SI2,61.0,59.0,11962,8.2,8.13,4.98,331.99668
1.02,4-Good,4-G,6-SI1,63.6,58.0,5055,6.39,6.34,4.05,164.07603
1.2,1-Ideal,4-G,5-VS2,61.9,56.0,7548,6.86,6.81,4.23,197.611218
1.05,4-Good,7-J,4-VS1,57.8,64.0,3881,6.74,6.67,3.88,174.428504
1.16,1-Ideal,4-G,3-VVS2,62.0,56.0,8646,6.71,6.75,4.17,188.869725
0.64,2-Premium,2-E,6-SI1,61.2,62.0,1682,5.56,5.52,3.39,104.04316799999998
0.51,1-Ideal,2-E,5-VS2,62.5,55.0,1781,5.13,5.08,3.19,83.132676
0.51,4-Good,1-D,7-SI2,63.9,55.0,1180,5.04,5.1,3.24,83.28096
0.28,2-Premium,4-G,3-VVS2,60.2,60.0,646,4.26,4.24,2.56,46.239744
0.24,3-Very Good,3-F,3-VVS2,61.7,56.0,608,3.98,4.0,2.45,39.004000000000005
1.55,1-Ideal,4-G,7-SI2,60.7,55.0,9704,7.54,7.51,4.57,258.778078
1.31,4-Good,4-G,6-SI1,63.4,56.5,7147,6.87,6.97,4.4,210.68916000000002
0.41,2-Premium,4-G,5-VS2,61.3,57.0,1061,4.8,4.76,2.93,66.94464
0.41,1-Ideal,2-E,6-SI1,62.5,57.0,755,4.74,4.79,2.98,67.65970800000001
0.39,1-Ideal,4-G,4-VS1,62.2,54.3,853,4.66,4.69,2.91,63.59921400000001
1.09,2-Premium,6-I,6-SI1,62.7,60.0,3662,6.57,6.51,4.1,175.35986999999997
1.24,4-Good,2-E,6-SI1,63.5,55.0,7563,6.82,6.86,4.35,203.51561999999998
0.55,2-Premium,4-G,5-VS2,60.3,62.0,1556,5.33,5.29,3.2,90.22624000000002
0.34,3-Very Good,7-J,4-VS1,61.7,58.0,447,4.41,4.47,2.74,54.012798
1.01,3-Very Good,5-H,4-VS1,62.0,60.0,5593,6.43,6.38,3.97,162.862898
0.32,3-Very Good,1-D,6-SI1,62.8,56.0,589,4.37,4.42,2.76,53.310503999999995
0.38,2-Premium,2-E,4-VS1,60.7,59.0,1000,4.65,4.7,2.84,62.06820000000001
1.7,1-Ideal,5-H,7-SI2,62.9,57.0,7664,7.59,7.55,4.76,272.76941999999997
0.9,3-Very Good,1-D,7-SI2,61.2,54.0,3975,6.25,6.29,3.84,150.96
0.72,1-Ideal,3-F,1-IF,62.0,57.0,4228,5.71,5.78,3.56,117.493528
0.33,3-Very Good,2-E,6-SI1,59.1,59.0,540,4.54,4.59,2.7,56.26422
0.7,1-Ideal,3-F,7-SI2,61.4,55.0,2421,5.73,5.77,3.53,116.70921299999999
0.32,1-Ideal,6-I,1-IF,62.2,57.0,673,4.35,4.37,2.71,51.515744999999995
0.95,1-Ideal,2-E,4-VS1,61.5,57.0,5983,6.28,6.3,3.87,153.11268
0.5,4-Good,6-I,7-SI2,65.3,56.0,855,4.91,5.01,3.24,79.70108400000001
1.34,1-Ideal,4-G,4-VS1,62.7,57.0,9890,7.04,7.1,4.43,221.42911999999995
0.42,1-Ideal,3-F,6-SI1,60.6,57.0,992,4.9,4.84,2.95,69.96220000000001
1.01,2-Premium,3-F,5-VS2,62.4,56.0,6271,6.43,6.35,3.99,162.913695
0.32,1-Ideal,3-F,2-VVS1,61.7,56.0,926,4.4,4.42,2.72,52.89856
1.06,1-Ideal,6-I,6-SI1,62.2,56.0,4313,6.49,6.53,4.05,171.63778499999998
0.35,1-Ideal,1-D,6-SI1,62.7,56.0,644,4.49,4.51,2.82,57.104718
0.39,2-Premium,4-G,2-VVS1,60.4,59.0,1095,4.72,4.75,2.86,64.12119999999999
1.01,2-Premium,3-F,2-VVS1,62.5,58.0,7741,6.35,6.41,3.99,162.406965
0.7,4-Good,2-E,7-SI2,63.9,59.0,1929,5.68,5.56,3.59,113.37507199999999
0.37,2-Premium,3-F,5-VS2,60.5,59.0,696,4.62,4.67,2.81,60.62687400000001
0.3,1-Ideal,5-H,3-VVS2,62.2,57.0,776,4.29,4.26,2.66,48.612564
0.31,1-Ideal,1-D,5-VS2,61.8,57.0,734,4.36,4.38,2.7,51.56136000000001
0.3,3-Very Good,1-D,3-VVS2,63.5,58.0,1010,4.31,4.23,2.71,49.406823
1.53,2-Premium,4-G,4-VS1,61.0,60.0,14214,7.4,7.43,4.52,248.51863999999998
1.74,2-Premium,5-H,6-SI1,61.6,59.0,8653,7.7,7.62,4.72,276.94128
0.41,3-Very Good,4-G,4-VS1,61.5,58.0,899,4.76,4.8,2.94,67.17312
0.3,1-Ideal,5-H,2-VVS1,61.4,56.0,665,4.32,4.35,2.66,49.98672
1.21,3-Very Good,3-F,5-VS2,61.6,58.0,8505,6.79,6.88,4.21,196.670992
0.9,2-Premium,1-D,6-SI1,62.7,58.0,4304,6.15,6.09,3.84,143.82144
0.32,3-Very Good,4-G,3-VVS2,62.6,58.0,730,4.35,4.37,2.73,51.895934999999994
1.24,3-Very Good,3-F,4-VS1,59.0,60.0,9885,7.0,7.07,4.15,205.38350000000003
1.02,3-Very Good,1-D,7-SI2,61.3,62.0,3971,6.42,6.46,3.95,163.81914
0.3,1-Ideal,3-F,1-IF,61.3,58.0,873,4.29,4.33,2.64,49.039848000000006
0.3,3-Very Good,1-D,6-SI1,63.4,54.0,662,4.31,4.27,2.72,50.058063999999995
1.6,2-Premium,4-G,3-VVS2,60.6,60.0,16068,7.51,7.57,4.57,259.807699
0.47,3-Very Good,5-H,5-VS2,57.2,60.0,1178,5.18,5.21,2.97,80.153766
1.01,3-Very Good,4-G,3-VVS2,63.3,57.0,6975,6.29,6.36,4.01,160.417644
0.41,4-Good,2-E,6-SI1,63.5,55.0,654,4.73,4.75,3.01,67.627175
1.08,2-Premium,3-F,5-VS2,62.1,59.0,7637,6.59,6.54,4.08,175.842288
1.01,4-Good,5-H,6-SI1,60.1,61.0,5544,6.5,6.47,3.9,164.0145
1.11,1-Ideal,5-H,7-SI2,63.5,60.0,4538,6.58,6.49,4.15,177.22243
2.01,2-Premium,6-I,7-SI2,62.1,56.0,14428,8.11,8.06,5.02,328.140332
0.44,2-Premium,5-H,5-VS2,61.3,58.0,1040,4.91,4.88,3.0,71.88239999999999
1.28,1-Ideal,4-G,1-IF,61.7,56.0,13360,6.95,6.99,4.3,208.89615
1.16,1-Ideal,7-J,6-SI1,60.7,57.0,3955,6.77,6.83,4.13,190.967483
0.26,3-Very Good,5-H,3-VVS2,63.4,55.0,565,4.06,4.05,2.57,42.258509999999994
0.34,3-Very Good,5-H,5-VS2,60.0,58.0,521,4.52,4.56,2.72,56.06246399999999
1.4,3-Very Good,6-I,4-VS1,61.6,59.0,7584,7.17,7.22,4.43,229.32958199999996
0.32,1-Ideal,3-F,2-VVS1,62.3,56.0,990,4.38,4.35,2.72,51.82416
1.02,2-Premium,5-H,6-SI1,58.3,59.0,4819,6.68,6.59,3.87,170.362044
0.33,2-Premium,2-E,6-SI1,59.6,60.0,545,4.51,4.48,2.68,54.14886400000001
1.5,3-Very Good,6-I,4-VS1,60.4,59.0,9759,7.35,7.42,4.46,243.23502
0.5,3-Very Good,5-H,6-SI1,63.5,56.0,1089,5.01,5.04,3.19,80.54877599999999
1.0,4-Good,2-E,5-VS2,63.3,59.0,5984,6.29,6.34,4.0,159.5144
1.02,1-Ideal,4-G,7-SI2,62.0,55.0,4366,6.4,6.51,4.0,166.656
1.0,2-Premium,4-G,6-SI1,60.8,58.0,4816,6.48,6.45,3.93,164.25828000000004
1.51,3-Very Good,4-G,7-SI2,62.8,56.0,8637,7.22,7.3,4.56,240.33935999999997
1.14,1-Ideal,5-H,6-SI1,60.3,57.0,4789,6.79,6.85,4.11,191.16226500000002
2.17,5-Fair,4-G,8-I1,55.6,62.0,6817,8.75,8.69,4.8,364.97999999999996
0.54,3-Very Good,1-D,7-SI2,63.2,57.0,1343,5.19,5.16,3.27,87.57190800000001
0.52,2-Premium,1-D,6-SI1,61.4,58.0,1720,5.19,5.16,3.18,85.16167200000001
1.11,1-Ideal,6-I,4-VS1,63.0,56.0,5152,6.61,6.57,4.15,180.22495500000002
1.01,1-Ideal,5-H,6-SI1,61.3,57.0,5664,6.44,6.46,3.95,164.32948000000002
0.51,2-Premium,2-E,4-VS1,61.9,58.0,1928,5.15,5.1,3.17,83.26005
0.34,2-Premium,6-I,6-SI1,61.3,61.0,574,4.49,4.45,2.74,54.74657000000001
1.09,1-Ideal,1-D,6-SI1,61.3,55.9,6532,6.61,6.65,4.06,178.46339
0.4,3-Very Good,4-G,5-VS2,63.5,56.0,1035,4.7,4.68,2.98,65.54808
1.72,3-Very Good,4-G,7-SI2,62.4,59.0,10697,7.63,7.67,4.77,279.150417
0.3,3-Very Good,4-G,2-VVS1,62.4,59.0,705,4.25,4.31,2.67,48.907725
0.27,2-Premium,5-H,3-VVS2,60.7,59.0,623,4.21,4.19,2.55,44.981745
1.21,1-Ideal,5-H,6-SI1,62.0,56.0,5936,6.86,6.81,4.24,198.078384
1.5,2-Premium,5-H,7-SI2,62.3,59.0,7291,7.27,7.21,4.52,236.92348399999997
0.91,4-Good,5-H,6-SI1,63.7,60.0,3229,6.16,6.09,3.9,146.30616
0.73,1-Ideal,4-G,2-VVS1,61.6,56.0,3487,5.77,5.82,3.57,119.885598
1.12,1-Ideal,3-F,3-VVS2,61.4,57.0,9634,6.69,6.66,4.1,182.67714
0.43,1-Ideal,5-H,4-VS1,61.2,56.0,850,4.87,4.9,2.99,71.35037000000001
0.51,3-Very Good,3-F,5-VS2,63.1,58.0,1574,5.11,5.09,3.22,83.751878
1.31,3-Very Good,4-G,3-VVS2,62.2,59.0,11108,6.91,6.98,4.32,208.36137600000004
0.57,1-Ideal,4-G,5-VS2,61.6,57.0,1728,5.36,5.32,3.29,93.815008
0.91,3-Very Good,1-D,6-SI1,60.8,60.0,4561,6.24,6.21,3.79,146.864016
1.02,1-Ideal,5-H,5-VS2,60.4,57.0,5666,6.58,6.54,3.96,170.411472
0.58,1-Ideal,3-F,3-VVS2,61.9,56.0,2380,5.35,5.38,3.32,95.55955999999999
0.36,1-Ideal,1-D,6-SI1,60.6,56.0,619,4.58,4.63,2.79,59.163066
0.26,3-Very Good,4-G,2-VVS1,61.2,56.0,545,4.1,4.13,2.52,42.67116
0.5,4-Good,1-D,5-VS2,63.7,56.0,1635,5.05,5.09,3.23,83.02553499999999
1.01,4-Good,2-E,5-VS2,62.6,58.0,6221,6.33,6.36,3.97,159.827436
0.42,4-Good,5-H,6-SI1,63.2,58.0,700,4.77,4.79,3.02,69.00186599999999
1.43,2-Premium,4-G,5-VS2,62.2,58.0,10609,7.18,7.15,4.46,228.96302
1.18,2-Premium,5-H,6-SI1,61.6,59.0,6159,6.82,6.72,4.17,191.112768
1.01,3-Very Good,3-F,7-SI2,62.8,60.0,4416,6.33,6.4,4.0,162.048
0.3,3-Very Good,4-G,3-VVS2,62.1,59.0,684,4.23,4.27,2.64,47.683944000000004
0.31,2-Premium,6-I,5-VS2,59.9,60.0,435,4.41,4.44,2.65,51.88806
1.51,1-Ideal,5-H,6-SI1,61.8,55.0,9336,7.38,7.42,4.57,250.251372
0.57,1-Ideal,3-F,3-VVS2,62.1,56.0,2339,5.31,5.35,3.31,94.032135
0.5,1-Ideal,3-F,3-VVS2,62.0,55.0,2052,5.1,5.12,3.17,82.77503999999999
0.32,4-Good,1-D,6-SI1,63.6,56.0,589,4.34,4.37,2.77,52.53526600000001
1.03,2-Premium,5-H,6-SI1,59.2,60.0,5105,6.62,6.58,3.91,170.318036
1.01,2-Premium,5-H,6-SI1,61.8,61.0,4513,6.47,6.4,3.98,164.80384
0.73,3-Very Good,4-G,4-VS1,61.0,60.0,2708,5.76,5.84,3.54,119.07993599999999
1.01,4-Good,1-D,5-VS2,60.1,64.0,5986,6.36,6.32,3.81,153.14371200000002
0.3,3-Very Good,4-G,3-VVS2,63.2,57.0,878,4.27,4.24,2.69,48.70191199999999
0.7,2-Premium,7-J,5-VS2,61.2,60.0,1940,5.73,5.7,3.5,114.3135
0.32,1-Ideal,5-H,2-VVS1,61.3,56.0,708,4.41,4.43,2.71,52.943373
0.61,3-Very Good,1-D,6-SI1,58.5,58.0,1828,5.54,5.64,3.27,102.173112
1.3,1-Ideal,5-H,7-SI2,61.1,57.0,6552,7.09,7.04,4.32,215.626752
1.03,5-Fair,6-I,7-SI2,65.3,55.0,2884,6.32,6.27,4.11,162.864504
0.24,3-Very Good,3-F,2-VVS1,57.2,63.0,478,4.1,4.15,2.36,40.1554
0.42,1-Ideal,4-G,1-IF,62.7,56.0,1400,4.76,4.77,2.99,67.888548
0.71,2-Premium,1-D,7-SI2,61.6,60.0,2317,5.7,5.64,3.49,112.19651999999999
0.93,1-Ideal,2-E,6-SI1,61.9,55.0,4511,6.26,6.31,3.89,153.657334
1.09,1-Ideal,2-E,5-VS2,61.2,56.0,7443,6.62,6.67,4.07,179.712478
0.3,1-Ideal,5-H,4-VS1,62.5,56.0,675,4.27,4.24,2.66,48.158767999999995
